        Q2    <dsig|+1,0>         err[1]    <dsig|+2,0>         err[2]      <ALL|0,0>         err[3]     <ALL|+1,0>         err[4]   <dsig|0,+1>          err[5]   <dsig|+1,-1>         err[6]    dsig|+1,+1>         err[7]  <dsig|+2,+1>          err[8]  <dsig|+2,-1>          err[9]     <ALL|0,+1>        err[10]    <ALL|+1,-1>        err[11]    <ALL|+1,+1>        err[12]           AUzi        err[13]        AUcfqzi        err[14]       AUc2fqzi        err[15]           ALzi        err[16]        ALcfqzi        err[17]       BUcf12zi        err[18]    BUcfqmf12zi        err[19]    BUcfqpf12zi        err[20]   BUc2fqmf12zi        err[21]   BUc2fqpf12zi        err[22]       BLcf12zi        err[23]    BLcfqmf12zi        err[24]    BLcfqpf12zi        err[25]        time[s]     neval      fail
   1852.67     -0.0871203    5.62652e-05      0.0742955     3.0778e-05       0.110415    0.000107016      -0.108516    3.95832e-05      0.0105284    8.37853e-06     0.00764582    4.86505e-06    -0.00764582    4.86505e-06      0.0127055    5.34587e-06      0.0127055    5.34587e-06     0.00449562    3.47904e-06     0.00871367    3.14207e-06    -0.00871367    3.14207e-06        237.762      0.0609439       -10.3569     0.00613948        17.6646     0.00574883        26.2523      0.0245385       -12.9005     0.00334801        2.50326     0.00188593        1.81788     0.00105872       -1.81788     0.00105872        3.02087     0.00100796        3.02087     0.00100796        1.06889    0.000780489        2.07178    0.000525448       -2.07178    0.000525448        15.7012  10000000         1
   1861.08     -0.0873285    5.75369e-05      0.0740772     3.1733e-05       0.112093    0.000107967      -0.108734     4.0789e-05      0.0105695    8.29659e-06      0.0076589    4.97168e-06     -0.0076589    4.97168e-06      0.0126751    5.51454e-06      0.0126751    5.51454e-06      0.0045392    3.49501e-06     0.00873049    3.23872e-06    -0.00873049    3.23872e-06        235.257      0.0616579       -10.2723     0.00620947        17.4272     0.00590516        26.3707      0.0244415       -12.7902      0.0034327        2.48655     0.00183982        1.80181     0.00107005       -1.80181     0.00107005        2.98192     0.00103552        2.98192     0.00103552        1.06788    0.000773128        2.05391    0.000539232       -2.05391    0.000539232        15.8954  10000000         1
   1869.49     -0.0875409    5.58414e-05      0.0738707    3.11378e-05       0.113765    0.000107343      -0.108973    4.03181e-05      0.0106109    8.33856e-06     0.00767239     4.8179e-06    -0.00767239     4.8179e-06      0.0126472    5.41773e-06      0.0126472    5.41773e-06     0.00458254    3.46793e-06     0.00874894    3.20001e-06    -0.00874894    3.20001e-06        232.682      0.0605572       -10.1846     0.00593132        17.1884     0.00569928        26.4711      0.0240079       -12.6781     0.00333394        2.46897     0.00183074        1.78523     0.00102022       -1.78523     0.00102022        2.94277     0.00100128        2.94277     0.00100128        1.06628    0.000757707        2.03572    0.000523171       -2.03572    0.000523171        14.7749  10000000         1
   1877.91     -0.0877468    5.57305e-05      0.0736571    3.09952e-05        0.11546    0.000107527      -0.109195     4.0332e-05      0.0106541    8.35181e-06     0.00768539    4.80684e-06    -0.00768539    4.80684e-06      0.0126176    5.39755e-06      0.0126176    5.39755e-06     0.00462682    3.48238e-06     0.00876603    3.20069e-06    -0.00876603    3.20069e-06        230.206      0.0597422       -10.0999     0.00585481        16.9563     0.00561678        26.5797      0.0237728       -12.5686     0.00330334        2.45264     0.00181422        1.76922     0.00100681       -1.76922     0.00100681        2.90464     0.00098778        2.90464     0.00098778        1.06512    0.000752502        2.01799    0.000518303       -2.01799    0.000518303        14.8432  10000000         1
   1886.32     -0.0879519    5.37578e-05      0.0734419    2.93785e-05       0.117139    0.000104071       -0.10941    3.84536e-05      0.0106955    8.01145e-06     0.00769839    4.64431e-06    -0.00769839    4.64431e-06      0.0125873    5.12443e-06      0.0125873    5.12443e-06     0.00467039    3.37482e-06     0.00878267     3.0494e-06    -0.00878267     3.0494e-06        227.787      0.0554667       -10.0172     0.00561581        16.7291     0.00530936        26.6827      0.0227983       -12.4611     0.00315818         2.4363     0.00172579         1.7536     0.00096791        -1.7536     0.00096791        2.86723    0.000935462        2.86723    0.000935462        1.06385    0.000723777        2.00058    0.000495153       -2.00058    0.000495153        15.0147  10000000         1
   1894.74     -0.0881503    5.29044e-05      0.0732325    2.90604e-05       0.118823    0.000104665      -0.109633    3.84392e-05      0.0107364    8.10364e-06     0.00771075    4.55992e-06    -0.00771075    4.55992e-06      0.0125585    5.08506e-06      0.0125585    5.08506e-06     0.00471403    3.38692e-06     0.00879983    3.04596e-06    -0.00879983    3.04596e-06        225.368      0.0549604       -9.93312     0.00544714        16.5043     0.00516656        26.7789      0.0226662       -12.3538      0.0031121        2.41964     0.00172835        1.73776    0.000936211       -1.73776    0.000936211        2.83028    0.000914842        2.83028    0.000914842        1.06239    0.000717987         1.9832    0.000487154        -1.9832    0.000487154        14.9249  10000000         1
   1903.15     -0.0883536    5.57829e-05       0.073028     3.0186e-05       0.120513    0.000109262      -0.109862    4.00815e-05       0.010777    8.40662e-06     0.00772355    4.81276e-06    -0.00772355    4.81276e-06      0.0125302    5.27035e-06      0.0125302    5.27035e-06     0.00475761     3.5563e-06     0.00881753    3.17955e-06    -0.00881753    3.17955e-06        222.959       0.057309        -9.8496     0.00567995        16.2822     0.00527071        26.8695      0.0233614       -12.2473     0.00317099        2.40282     0.00176965        1.72203    0.000977502       -1.72203    0.000977502        2.79373    0.000930124        2.79373    0.000930124        1.06075    0.000744555        1.96594     0.00049719       -1.96594     0.00049719        15.0525  10000000         1
   1911.56     -0.0885555    5.20877e-05       0.072816     2.8447e-05       0.122206    0.000104802      -0.110075    3.81467e-05      0.0108189    8.01447e-06     0.00773636    4.48558e-06    -0.00773636    4.48558e-06      0.0125004    4.99254e-06      0.0125004    4.99254e-06      0.0048016    3.37159e-06     0.00883397    3.02078e-06    -0.00883397    3.02078e-06        220.619      0.0531237        -9.7685     0.00524223        16.0646     0.00494207        26.9609      0.0221911       -12.1423     0.00302625        2.38686     0.00167212        1.70679    0.000900226       -1.70679    0.000900226        2.75783    0.000878748        2.75783    0.000878748        1.05932    0.000698733        1.94894    0.000473189       -1.94894    0.000473189        15.1855  10000000         1
   1919.98     -0.0887603    5.58407e-05      0.0726122    3.00741e-05        0.12391    0.000110282      -0.110301    4.02653e-05      0.0108598    8.38948e-06     0.00774937     4.8158e-06    -0.00774937     4.8158e-06      0.0124721    5.25567e-06      0.0124721    5.25567e-06     0.00484556    3.58753e-06     0.00885143    3.19416e-06    -0.00885143    3.19416e-06        218.264      0.0561101        -9.6866     0.00556202        15.8486     0.00514662        27.0452      0.0230447       -12.0374     0.00311984         2.3703     0.00172677        1.69141    0.000956965       -1.69141    0.000956965        2.72222    0.000908934        2.72222    0.000908934        1.05761    0.000734311        1.93195    0.000489265       -1.93195    0.000489265        16.3611  10000000         1
   1928.39     -0.0889479     5.3837e-05      0.0724021    2.96069e-05       0.125596    0.000106934      -0.110507     3.9726e-05      0.0108991    8.07741e-06     0.00776087    4.63245e-06    -0.00776087    4.63245e-06      0.0124424    5.18765e-06      0.0124424    5.18765e-06     0.00488891    3.45527e-06     0.00886734    3.14943e-06    -0.00886734    3.14943e-06        216.026      0.0539422       -9.60754     0.00529718        15.6407     0.00506497        27.1321      0.0220847       -11.9362     0.00308686        2.35448     0.00164291        1.67655    0.000908958       -1.67655    0.000908958        2.68789    0.000897453        2.68789    0.000897453        1.05613     0.00069829        1.91558    0.000483834       -1.91558    0.000483834        16.1734  10000000         1
   1936.81     -0.0891522    5.44605e-05      0.0721935    2.93099e-05        0.12733    0.000108685      -0.110726    3.96919e-05      0.0109438    8.24342e-06     0.00777398    4.69088e-06    -0.00777398    4.69088e-06      0.0124133    5.13583e-06      0.0124133    5.13583e-06     0.00493418    3.52631e-06     0.00888417     3.1457e-06    -0.00888417     3.1457e-06        213.696      0.0534106       -9.52575     0.00530966        15.4275     0.00493584        27.2099      0.0222075       -11.8309     0.00304015        2.33866     0.00166179        1.66127    0.000912389       -1.66127    0.000912389        2.65267    0.000874616        2.65267    0.000874616        1.05442    0.000705974        1.89851     0.00047616       -1.89851     0.00047616        16.0151  10000000         1
   1945.22     -0.0893427    5.28475e-05      0.0719876    2.90262e-05       0.129038    0.000108458      -0.110939    3.95707e-05      0.0109841    8.28745e-06     0.00778585    4.54136e-06    -0.00778585    4.54136e-06      0.0123843    5.09645e-06      0.0123843    5.09645e-06     0.00497809    3.50085e-06     0.00890061    3.13507e-06    -0.00890061    3.13507e-06        211.468      0.0528505       -9.44655     0.00506452        15.2231     0.00481681        27.2873       0.021898         -11.73     0.00298518        2.32279     0.00165359        1.64646     0.00086773       -1.64646     0.00086773        2.61889    0.000856224        2.61889    0.000856224        1.05271    0.000691991        1.88219    0.000467169       -1.88219    0.000467169        15.1763  10000000         1
   1953.63     -0.0895356    5.16366e-05      0.0717796    2.79371e-05       0.130741    0.000106407      -0.111145    3.84116e-05      0.0110261    8.04778e-06     0.00779806    4.43972e-06    -0.00779806    4.43972e-06      0.0123547    4.92192e-06      0.0123547    4.92192e-06     0.00502237    3.43499e-06     0.00891654    3.04033e-06    -0.00891654    3.04033e-06        209.274      0.0502825       -9.36874     0.00491186        15.0216     0.00459946        27.3608      0.0212756       -11.6299     0.00288899        2.30747     0.00159032        1.63193    0.000842326       -1.63193    0.000842326        2.58552     0.00082161        2.58552     0.00082161        1.05105    0.000673034          1.866     0.00045146         -1.866     0.00045146        14.8739  10000000         1
   1962.05     -0.0897222    5.13466e-05      0.0715729      2.773e-05       0.132451    0.000106791      -0.111352    3.84084e-05      0.0110661    8.12597e-06     0.00780969      4.414e-06    -0.00780969      4.414e-06      0.0123254    4.89099e-06      0.0123254    4.89099e-06     0.00506636    3.46804e-06      0.0089325     3.0396e-06     -0.0089325     3.0396e-06        207.105      0.0497651       -9.29096     0.00482567        14.8231     0.00450508        27.4313       0.021112       -11.5308     0.00285341        2.29185     0.00159028        1.61743    0.000827431       -1.61743    0.000827431        2.55265    0.000806126        2.55265    0.000806126        1.04927    0.000672542        1.84997    0.000445743       -1.84997    0.000445743        15.3458  10000000         1
   1970.46     -0.0899174    5.15584e-05      0.0713724    2.78875e-05       0.134173    0.000108353      -0.111567     3.8843e-05       0.011107    8.26177e-06     0.00782207    4.43181e-06    -0.00782207    4.43181e-06       0.012297    4.91911e-06       0.012297    4.91911e-06     0.00511071    3.51722e-06      0.0089491    3.07481e-06     -0.0089491    3.07481e-06        204.937      0.0501602       -9.21369     0.00477761        14.6268     0.00445493         27.497       0.021161       -11.4321     0.00283063        2.27623     0.00159886        1.60303     0.00081912       -1.60303     0.00081912        2.52011    0.000797377        2.52011    0.000797377        1.04737    0.000673682          1.834    0.000442241         -1.834    0.000442241        16.5937  10000000         1
   1978.88     -0.0901059    5.16018e-05      0.0711681    2.78531e-05       0.135886    0.000108627      -0.111773    3.88911e-05      0.0111462    8.12521e-06     0.00783385     4.4336e-06    -0.00783385     4.4336e-06       0.012268    4.91315e-06       0.012268    4.91315e-06      0.0051545    3.49555e-06     0.00896501    3.07863e-06    -0.00896501    3.07863e-06        202.806      0.0495377       -9.13701     0.00473274        14.4333     0.00441354        27.5585      0.0209767       -11.3341     0.00280856        2.26052     0.00155258        1.58875    0.000811105       -1.58875    0.000811105        2.48802    0.000789627        2.48802    0.000789627        1.04536    0.000661335        1.81816    0.000438864       -1.81816    0.000438864         16.786  10000000         1
